label,TEXT
toxic,你的意思是所有山东人都跟你一样品味很高，不屑于看垃圾电影，所以山东票房才低？你这就是答非所问嘛
toxic,其实白人以前对黄种人的歧视是因为黄种人穷。现在歧视黄种人是因为黄种人有钱了。。心里更不平衡了
non-toxic,这个回答好有意思，我一个朋友用tinder 老约白人约到，然后就约黑人女孩了
non-toxic,是不是哦，吃饭也有水撒，我没怎么去过北方，最远到过青海，生活了几年。不怎么下雨，干旱，但是不缺吃的水。
toxic,不太懂哪里恶心，身材相貌才智都是资源，搞得你未来结婚后什么都不要男人的一样，家里有条件当然不用如此，问题不是家里没钱么
non-toxic,南审在北京没一本，二本里都算分低的
toxic,美国教授可以因为不给黑人学生加分而被开除。黑命贵是美国政治正确现状，而不仅是一个翻译。
non-toxic,但是，内地是有报禁的，无论是自费还是出版社出版都很难，特别在网络小说兴盛之前。中国早期的悬疑作家在台湾出版了不少书，但是内地就没法出版。
toxic,不怕家暴吗。。 如果我出了这事就得真的好好考虑这男的能不能嫁了
toxic,有低素质言论或是黑人言论还请指正。
toxic,贩卖奴隶的是黑人自己，不是白人
non-toxic,隔壁贵州人也很喜欢吃土豆的
toxic,作为男性，你在什么时候感受到过性别歧视？
toxic,如果是男的这反应，估计评论的女生又是另一幅嘴脸了。这的确是侵犯隐私权，去恶搞的人的确很恶心，但是开房记录不敢查也很恶心。
toxic,说实话作为广东人真的看太多ab的黑料了，她靠着跑男洗白还把我最喜欢的小说演毁了我真的超级恶心她了
toxic,可拉倒吧，不是啥都用阶级矛盾就能玩过去，老黑自己啥样自己最清楚，看看他们自己玩社区，不是先教育而是先享受，这就导致啥玩意来钱快他们干啥，这成了他们的普遍性，可以说底层黑人想要好好活他们外在社会条件比其他除白人外更好，
toxic,心灵毒汤。能有 毁一生 的想法恰恰反映了这世界对女性的歧视和不宽容。这是事实，而不是仅仅想法。
toxic,歧视黄种人，犹太人，歧视国人
toxic,但我想说的是，不怪我们的，之前没从重庆人或者说是四川人嘴里说出这个词，谁能知道还有这么一句骂人的话🤦‍♂️说的时候都没想过他的意思吧，感觉现在快变成我靠啊等意思了
toxic,最搞笑的是这视频就是东北人自己发出来的，自己发自己偷东西的视频算自首不
toxic,那个男的也是渣。
non-toxic,天啦噜真的是七仙女了！
toxic,那个男生恶心透了
non-toxic,其实还是挺有逻辑性的，简而言之黄种人重新占据世界主导。日本人曾经想干，没干成，不知道这次天朝挑头能不能成啊
non-toxic,虽然我不是河南人，但是请不要地域歧视，谢谢！
non-toxic,日本早有征夷大将军，琉球也算少数民族吧
non-toxic,感觉你后面说这个是切糕?我觉着切糕太甜太腻，不过你要是去新疆可以尝一下，我新疆的好朋友告诉我新疆真正好吃的东西基本上带不出新疆，在新疆是最好吃的
non-toxic,1.和朋友在海岸城看到超帅的外国友人，小声在人家身后讨论，好帅啊，外国友人转过身来用标准普通话说，谢谢，你们也很漂亮2.和同学吐槽粤语难学，同在走廊避雨的黑人留学生用粤语说他觉得挺容易的啊。。。。。。
toxic,偷井盖省是哪个？浙江吗
non-toxic,我（世界史专业）遇到的“历史爱好者”都是这样的： 历史A——跪久了站不起来 考古B——盗墓 世界史C——收了印度人的卢比
toxic,看了这个，想起上次知乎有个地域黑，举例说因为东北那么多制毒贩毒的，所以东北人才不招他待见，东北人被歧视要自身找原因。就一个字，服！估计他老人家是越南人，才会把把广东广西云南等地都当成东北人。
non-toxic,作为江西人真是郁闷
toxic,"""我总怀疑这背后有不安好心的势力在推波助澜。,目的就是让中国男性和女性互相仇视，然后就没人结婚啦，没人生孩子啦，生育率不断下降会有什么后果大家应该都知道。,不然我真不知道哪里来的这么多极端的，充满戾气的，好像被洗脑的人。"""
toxic,美国那套表面说辞也是黑人历史经济教育条件差，所以要受照顾云云。跟现在要照顾边远地区学生一套理论。只不过适用范围更广而已。
toxic,只杀男人的话倒觉得他胆子可以。只杀女人孩子。。窝囊废一个而已。不敢欺负比自己强大的。只敢欺负没有反抗能力的。孬种
non-toxic,论双一流大学率及一本率，江苏省算中等模式。这是题目难而已，但省内竞争没有太卷。河北及广西贵州等欠发达地区才是地狱模式，一个省几十万考生一年只有2000多个985名额。
toxic,兄弟，构成轻伤的话最少两年，不想进去可以，赔钱，这种情况最少10万往上。看这个人怎么选了。中国的打架成本真的是高，那还是在北京，已经构成比较恶劣的社会影响，估计这挨打的人不让他进去至少让他赔20
toxic,你这观点跟美国本土3K党种族歧视黑人有什么区别，然而黑人奥巴马还是当选了总统。
non-toxic,我离开家的时候30岁，老家工资一个月才500。现在在北京混的有妻有娃。努力，多交朋友，困难总会过去的。
toxic,表达一种理想的愿望吧，无可厚非。底层印度人民我是非常讨厌和他们一起工作的，每天像教育傻逼一样教育他们，多年也不见进步，高层那帮除了英文扯淡能力强一些，又懂什么呢？
non-toxic,如果你在一个小城镇，医院告诉你我们这治不了，您自己看着办，你又没有本事北上广深的大医院全部逛一圈，只能上网查，如北大投毒案就是通过互联网查出的疑难杂症，那种病北京最尖端的医生都查不出来，x怎么办
toxic,说的好，看看以前拿奖都是表现中国人的麻木不仁，愚昧落后后，原始野蛮的片子，洋大人们活在天堂不也有种族歧视，一个大国要崛起需要配得上这个大国的自信，如果你自己都觉得自己国家是个垃圾？人家洋大人还会把你当回事？
non-toxic,白人 黑人和亚洲人的骨骼结构还是稍微不一样的 在我这个例子里 ES， Camry和Avalon都是亚洲人哦~
toxic,就是地域歧视呗。上海人从来没有地域歧视，那些有地域歧视心理的都是外地人。
toxic,最让人恶心的是，那个重庆公交车坠河，一句疑似红色轿车女司机逆行，被口诛笔伐了多久..我他妈的要是那个女司机，把这些报社论坛的负责人一个一个的告上法庭，当众道歉，并且赔款..老子是得顶着多大压力，车被撞毁了，还他妈背着骂名！
non-toxic,如今所谓的汉服并不是汉服，只是仿古服。或者说具有中国古代元素的服饰(至于题材选择有几千年到现在就那几种)，少数民族服饰具有鲜明的本名族特色(地域，人文，环境)都可以表达，你就穿个3w+(名字记不清楚公认正规体裁)如今正规汉服，拍个56个
non-toxic,江苏四拨么
non-toxic,我倒是觉得这个亚裔女身上很可能有美貌不可媲美的内核
toxic,说真的，我作为一个东北人真的想问一句，都说东北人好斗爱打架，为什么毁容这种事情没有发生在东北而且云南。
toxic,这样的女人让我恶心。
toxic,黑人小哥，不愿接受教育
non-toxic,这个男孩子真可爱，想rua[飙泪笑]
toxic,男权社会（男性繁衍策略构建维护社会秩序的社会，男性繁衍策略是以量取胜，让更多的女性为其生育）发展商业。
toxic,四川人不爱说？反正对四川人骂人没什么好感
toxic,[doge]我也歧视黑人，白人也一样，要是酒吧夜店有个打老外不犯法就好了，
toxic,别的运动无视，只关注排球或者网球，能对国内外球员如数家珍的，九成是基。
non-toxic,舞弥是东南亚人，切丝在东南亚当佣兵时救下来的
toxic,就这种女人还好意思叫母亲，她才是杀人凶手
toxic,作为女性，非常反感废都之类的，他们把汉语弄得不堪入目。欧美读书人，要说个脏词都得脸红。说个骂黑人的词能成为引发街头骚乱的大事件。欧美文化的追求纯净，是多好的优点。
non-toxic,合适啊，美国有很多华人居住，加州亚裔的比例超过30%。你猜美国华人是在当地买美国奶粉给孩子喝呢，还是从中国运“符合国标”的中国奶粉给孩子喝？
toxic,"""欧美大国，基本都是「民族国家」。,你以为美国是移民国家？那是假象！,美国的核心是盎撒+犹太。,其他不过是工具和奴隶而已。,种族歧视的根源是什么？,种族歧视的根源就是：,满身种族歧视原罪，几乎杀光当地原住民，"""
toxic,扯上地域歧视就没劲了 特别是说北京人爱说上海人坏话 又说上海人互谅生存的……没人要求你一定把话说全 但以偏概全就不好了吧
non-toxic,郭沫若爱说什么你还能揣摩的到？谁规定胳膊肘往哪儿拐，真的搞笑。这个不用你担心，反正李白不是四川人的话也不是中国人了，在中国诗人的前提下只有四川一个选项。你爱把他当国际友人就当国际友人呗。
toxic,拳师的世界其实是个金字塔模式，塔顶上的拳师有金主爸爸在那里给钱撑腰。
non-toxic,总之 纯欧洲人和纯美国人组队 过去现在未来都大概率是美国人强 因为美国篮球发达 黑人多 黑人身体素质好
non-toxic,关键姬天语是个年轻漂亮的女孩，要是说，死孟鹤堂身上，啥事没有。我当时听见也懵了。导播还特意切的姬天语的镜头。 不过，我也觉得应该不是故意的。
toxic,嘻哈也算贡献了？大部分黑人嘻哈说的都是 拜金 性 毒品 枪支暴力 犯罪等等 传播的没一点正能量
toxic,我一个天津人都看不下去了！不能正视自己城市的形象，又不知道改进，提点意见就说人家是蓝印户口，蓝印户口怎么了！花你家钱买房了？有本事也去外地搞个蓝印试试啊！人家瞧不上天津和天津人，难道不是因为没素质的人太多么？这里面包不包括自己都好好想想。
non-toxic,神盾局局长Nick Fury 在《美国队长2》后终于可以去欧洲追求他的黑人嘻哈音乐梦想了。
non-toxic,我是小时候在加拿大长大，高中又来了美东的那种。语言没有什么问题，也几乎能懂他们的culture，就是觉得和亚裔相处更舒服一点。倒是身边很多高中才出来读的人很喜欢装成abc哈哈哈。
toxic,？？我说中国小孩不会主动找人搞种族歧视，你就来扯骂人？等于说外国小孩不骂人？
non-toxic,黑人➕女权➕ZZ正确主题思想。神秘博士已然天下无敌。
toxic,反正死的都是我们河南人，活该啊。死的越多偷你们井盖儿的越少。你们这些外省人不该谢天谢地？
